date,no2_mean,no2_mean_weighted,no2_median,no2_min,no2_max,n_pixels,status,source_file
2023-01-05,4626648865579554.0,4629007638852266.0,4562051447914496.0,1474882105769984.0,7250705807048704.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0105_v003-2023m0223t190926.he5
2023-01-06,6626460862600533.0,6627137645041259.0,4704908234194944.0,-303050812030976.0,2.454208522695475e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0106_v003-2023m0223t191020.he5
2023-01-07,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0107_v003-2023m0223t191044.he5
2023-01-08,4634513890222626.0,4634385913070092.0,3527388860252160.0,898547155206144.0,1.3725433430278144e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0108_v003-2023m0223t191121.he5
2023-01-09,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0109_v003-2023m0223t191014.he5
2023-01-10,6223616814531125.0,6221765588490537.0,4185418517970944.0,39679944556544.0,1.5392741882068992e+16,29,ok,OMI-Aura_L3-OMNO2d_2023m0110_v003-2023m0223t191106.he5
2023-01-11,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0111_v003-2023m0223t191034.he5
2023-01-12,4213380581547486.0,4215555033855660.0,4462149569085440.0,-94232421335040.0,8293079337402368.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0112_v003-2023m0223t191102.he5
2023-01-13,2256883613171712.0,2260025932028576.0,2360879769190400.0,-965725879533568.0,6429267005014016.0,12,ok,OMI-Aura_L3-OMNO2d_2023m0113_v003-2023m0223t191134.he5
2023-01-14,7508443841691648.0,7508920329491311.0,6498501609390080.0,2673375012978688.0,1.4791203794976768e+16,20,ok,OMI-Aura_L3-OMNO2d_2023m0114_v003-2023m0223t191106.he5
2023-01-15,5397514718508919.0,5397413528512819.0,4402403486990336.0,1804481519943680.0,1.3380463804547072e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0115_v003-2023m0223t191101.he5
2023-01-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0116_v003-2023m0223t191000.he5
2023-01-17,8810849845326643.0,8803898724559525.0,7946740959281152.0,1133517433995264.0,2.3492917058338816e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0117_v003-2023m0223t191144.he5
2023-01-18,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0118_v003-2023m0223t201028.he5
2023-01-19,4704741441824358.0,4702843678991142.0,4114713558384640.0,1954686592614400.0,7869223510474752.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0119_v003-2023m0223t191129.he5
2023-01-20,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0120_v003-2023m0223t191012.he5
2023-01-21,5032131520347068.0,5028929044613746.0,5263304716976128.0,2305801779675136.0,8944570041630720.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0121_v003-2023m0223t201148.he5
2023-01-22,5132338386453572.0,5129278584214799.0,3575509136965632.0,-545052220719104.0,1.654293627142144e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0122_v003-2023m0223t201310.he5
2023-01-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0123_v003-2023m0223t201113.he5
2023-01-24,5121498898008201.0,5115888724350534.0,3301255476674560.0,748004055187456.0,1.5709611684265984e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0124_v003-2023m0223t201045.he5
2023-01-25,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0125_v003-2023m0223t201020.he5
2023-01-26,7788828049661406.0,7782358419308065.0,3391318793388032.0,-1142048849657856.0,2.970358364975923e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0126_v003-2023m0223t201148.he5
2023-01-27,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0127_v003-2023m0223t201047.he5
2023-01-28,4852521392528862.0,4848509989752692.0,4732830219239424.0,1139180214157312.0,9930933977219072.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0128_v003-2023m0223t201039.he5
2023-01-29,1966641775757084.5,1965403240867811.8,1694785370849280.0,284210401116160.0,4729369415122944.0,9,ok,OMI-Aura_L3-OMNO2d_2023m0129_v003-2023m0223t201030.he5
2023-01-30,8085940617513891.0,8086087267214939.0,7908448909918208.0,4134440477392896.0,1.1714709057175552e+16,22,ok,OMI-Aura_L3-OMNO2d_2023m0130_v003-2023m0223t201042.he5
2023-01-31,7780722300210381.0,7773003310787738.0,5907746574565376.0,173161941303296.0,2.501597259104256e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0131_v003-2023m0305t091310.he5
2023-02-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0201_v003-2023m0305t091329.he5
2023-02-02,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0202_v003-2023m0305t091241.he5
2023-02-03,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0203_v003-2023m0305t091250.he5
2023-02-04,5373882314155622.0,5372488595567768.0,4562621336387584.0,1826469336580096.0,1.132004665982976e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0204_v003-2023m0305t091415.he5
2023-02-05,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0205_v003-2023m0305t091543.he5
2023-02-06,4516528762947721.0,4515522205954946.0,4096102525566976.0,2165835103731712.0,7427834016432128.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0206_v003-2023m0305t091415.he5
2023-02-07,6425645162552798.0,6425878749403534.0,4271301757763584.0,217391732621312.0,2.526621027060941e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0207_v003-2023m0305t091424.he5
2023-02-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0208_v003-2023m0305t091436.he5
2023-02-09,2709954170534675.5,2707933998439072.0,2268083443990528.0,919115216715776.0,5134252760891392.0,26,ok,OMI-Aura_L3-OMNO2d_2023m0209_v003-2023m0305t091527.he5
2023-02-10,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0210_v003-2023m0305t091522.he5
2023-02-11,3730786930637755.5,3731658899125148.0,2589363439403008.0,618531460743168.0,1.2137552882434048e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0211_v003-2023m0305t091526.he5
2023-02-12,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0212_v003-2023m0305t091530.he5
2023-02-13,4339663499515221.5,4336060783218692.5,4555167420645376.0,1834135853203456.0,6917908118634496.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0213_v003-2023m0305t091612.he5
2023-02-14,-569559896705316.6,-568198803731868.0,-291109662097408.0,-1598835130368000.0,3538184830976.0,7,ok,OMI-Aura_L3-OMNO2d_2023m0214_v003-2023m0305t091605.he5
2023-02-15,4540630270563669.0,4536687050112278.0,5047496300560384.0,402252275646464.0,8293376763887616.0,24,ok,OMI-Aura_L3-OMNO2d_2023m0215_v003-2023m0305t091538.he5
2023-02-16,5661965185851938.0,5658389346399436.0,3659645130375168.0,-484606897815552.0,2.245716851503923e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0216_v003-2023m0305t091538.he5
2023-02-17,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0217_v003-2023m0305t091531.he5
2023-02-18,5008189515960593.0,5006259241225251.0,4114711142465536.0,-555816012742656.0,1.1744300308103168e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0218_v003-2023m0305t091528.he5
2023-02-19,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0219_v003-2023m0305t101447.he5
2023-02-20,4360043803845154.0,4361474314948906.0,3908228442226688.0,1237859235266560.0,7966718194352128.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0220_v003-2023m0305t101450.he5
2023-02-21,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0221_v003-2023m0305t101411.he5
2023-02-22,4561598946266317.0,4557353723294824.0,4081736531050496.0,1432504468766720.0,9560552103739392.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0222_v003-2023m0305t091546.he5
2023-02-23,6420902597029615.0,6420955145563171.0,4209546838933504.0,-247661756153856.0,2.3816212131610624e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0223_v003-2023m0305t101417.he5
2023-02-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0224_v003-2023m0305t101432.he5
2023-02-25,4006153947115247.0,4000900923943335.0,2913256184217600.0,741338400161792.0,1.0501101623181312e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0225_v003-2023m0305t101416.he5
2023-02-26,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0226_v003-2023m0301t221705.he5
2023-02-27,4579742174377847.0,4581660283185462.0,3662731735465984.0,691674082705408.0,1.1149016767135744e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0227_v003-2023m0305t101444.he5
2023-02-28,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0228_v003-2023m0305t101447.he5
2023-03-01,4763181661482735.0,4759718391897824.0,4788519167852544.0,1162636372738048.0,9212810076618752.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0301_v003-2023m0403t100756.he5
2023-03-02,1334744201560064.0,1334393744832076.2,1157855403048960.0,245998748172288.0,3842224055910400.0,11,ok,OMI-Aura_L3-OMNO2d_2023m0302_v003-2023m0403t100739.he5
2023-03-03,4801655876326454.0,4796001513929570.0,5824864174735360.0,686041971294208.0,7356000688406528.0,19,ok,OMI-Aura_L3-OMNO2d_2023m0303_v003-2023m0403t100823.he5
2023-03-04,5234061472484557.0,5231233245279742.0,4636245128904704.0,657842491097088.0,1.3992759710973952e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0304_v003-2023m0403t100811.he5
2023-03-05,1295559772078080.0,1295919496127789.8,1039387118796800.0,667783461339136.0,2828677809176576.0,11,ok,OMI-Aura_L3-OMNO2d_2023m0305_v003-2023m0403t100722.he5
2023-03-06,4112445618799684.5,4113388582833181.0,3644530469371904.0,409836516802560.0,8868920635162624.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0306_v003-2023m0403t100723.he5
2023-03-07,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0307_v003-2023m0403t100750.he5
2023-03-08,3775231563154500.5,3777652690800256.5,3293710695530496.0,1959485547479040.0,6677916620423168.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0308_v003-2023m0403t100720.he5
2023-03-09,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0309_v003-2023m0403t100751.he5
2023-03-10,5333688475643631.0,5333460711434447.0,4990305858224128.0,2846383543418880.0,7521498663223296.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0310_v003-2023m0403t100720.he5
2023-03-11,4881837800222447.0,4881730781909430.0,3875283224494080.0,542641972314112.0,1.6183223096705024e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0311_v003-2023m0403t100753.he5
2023-03-12,3070716208270541.0,3071092482178832.5,3424951608541184.0,1817921546354688.0,4002426604486656.0,5,ok,OMI-Aura_L3-OMNO2d_2023m0312_v003-2023m0403t100708.he5
2023-03-13,1593619322083737.5,1589229290108791.5,1614581956870144.0,-4704604096823296.0,6380628647870464.0,15,ok,OMI-Aura_L3-OMNO2d_2023m0313_v003-2023m0403t100759.he5
2023-03-14,-4679342790331597.0,-4675837686364754.0,-3700449332953088.0,-1.2661835245289472e+16,-2083603525664768.0,15,ok,OMI-Aura_L3-OMNO2d_2023m0314_v003-2023m0403t100738.he5
2023-03-15,3290821463709510.0,3287739722294245.0,3122282578837504.0,1623740437757952.0,5475921704255488.0,11,ok,OMI-Aura_L3-OMNO2d_2023m0315_v003-2023m0403t100748.he5
2023-03-16,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0316_v003-2023m0403t100733.he5
2023-03-17,3168561316740027.5,3168613787367552.5,2938776879890432.0,869939518898176.0,5659596517539840.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0317_v003-2023m0403t100733.he5
2023-03-18,2152075715790620.5,2149728038784614.2,1408070534037504.0,-2489159570685952.0,9773277538942976.0,27,ok,OMI-Aura_L3-OMNO2d_2023m0318_v003-2023m0403t100732.he5
2023-03-19,1485364579026591.0,1482689463030854.0,1819374184824832.0,-2175692590546944.0,5172379185577984.0,29,ok,OMI-Aura_L3-OMNO2d_2023m0319_v003-2023m0403t100728.he5
2023-03-20,4375007198672759.5,4370672036076377.5,2672585544302592.0,-158922446995456.0,1.5323054963949568e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0320_v003-2023m0403t110746.he5
2023-03-21,4963358050056055.0,4960795023562498.0,3352340891435008.0,-2058095446458368.0,1.5303429110890496e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0321_v003-2023m0403t100751.he5
2023-03-22,4577666808152064.0,4576729977453071.0,4007501242564608.0,1336974061338624.0,1.0885313291354112e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0322_v003-2023m0403t110806.he5
2023-03-23,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0323_v003-2023m0403t110805.he5
2023-03-24,4117945941823761.0,4115698508306378.0,3290500610129920.0,1552417271316480.0,8231417565675520.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0324_v003-2023m0403t110814.he5
2023-03-25,2401465438463590.5,2402510941950470.5,2131882112188416.0,1508480829620224.0,3743644087484416.0,10,ok,OMI-Aura_L3-OMNO2d_2023m0325_v003-2023m0403t110758.he5
2023-03-26,2756045154182758.5,2754553450994092.5,2992557118193664.0,542495641436160.0,5637984778977280.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0326_v003-2023m0403t110825.he5
2023-03-27,3421460451085517.0,3419845786068761.0,3454404212555776.0,-814066423562240.0,8431368694398976.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0327_v003-2023m0403t110811.he5
2023-03-28,3791031329602491.5,3790114413893033.0,3299664459726848.0,1465673427451904.0,6629400669847552.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0328_v003-2023m0403t110803.he5
2023-03-29,3945607042642739.0,3945855197005443.0,2817118038917120.0,415488257556480.0,1.2622863785787392e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0329_v003-2023m0403t110807.he5
2023-03-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0330_v003-2023m0403t110727.he5
2023-03-31,3764381635505903.0,3763035073626647.0,3938111616712704.0,91125809414144.0,7998248623013888.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0331_v003-2023m0503t085534.he5
2023-04-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0401_v003-2023m0503t085536.he5
2023-04-02,3050090634464461.0,3049893320551314.5,3380586878074880.0,419428789387264.0,5120148625162240.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0402_v003-2023m0503t085538.he5
2023-04-03,3895264477987908.5,3894131293426344.5,2859297436336128.0,-1204854693298176.0,1.47060485521408e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0403_v003-2023m0503t085533.he5
2023-04-04,2098344868533589.2,2095365231222732.8,2117237750104064.0,-1097257575251968.0,7236571069677568.0,24,ok,OMI-Aura_L3-OMNO2d_2023m0404_v003-2023m0503t085538.he5
2023-04-05,4050569530441728.0,4046512564665964.0,3480413460758528.0,815588318380032.0,1.2126033780146176e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0405_v003-2023m0503t085535.he5
2023-04-06,-2610144713826631.5,-2603545312730454.5,-2013701188091904.0,-1.0553995219173376e+16,4773864202567680.0,25,ok,OMI-Aura_L3-OMNO2d_2023m0406_v003-2023m0503t085531.he5
2023-04-07,1929307795488768.0,1927759239889670.5,1896229269143552.0,-103724341002240.0,3996847978840064.0,24,ok,OMI-Aura_L3-OMNO2d_2023m0407_v003-2023m0503t085534.he5
2023-04-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0408_v003-2023m0503t085529.he5
2023-04-09,1888426563910817.8,1889739745364896.5,1587938529902592.0,588032897974272.0,4791935277465600.0,19,ok,OMI-Aura_L3-OMNO2d_2023m0409_v003-2023m0503t085533.he5
2023-04-10,3056015895913078.0,3060321317428260.0,2388822155329536.0,-277938591236096.0,9366320797712384.0,26,ok,OMI-Aura_L3-OMNO2d_2023m0410_v003-2023m0503t085531.he5
2023-04-11,2840998963052544.0,2846194932176056.0,2262605146095616.0,530172172304384.0,5675568427171840.0,10,ok,OMI-Aura_L3-OMNO2d_2023m0411_v003-2023m0503t085537.he5
2023-04-12,913621888006007.5,914099538350658.2,937500998631424.0,-1874042139181056.0,4696066775580672.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0412_v003-2023m0503t085530.he5
2023-04-13,5113669976050203.0,5114121583743090.0,5491474317705216.0,346382065991680.0,1.3046343266205696e+16,19,ok,OMI-Aura_L3-OMNO2d_2023m0413_v003-2023m0503t085531.he5
2023-04-14,4044313666746231.5,4042544781499848.5,4397838473625600.0,926942794612736.0,7039312885448704.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0414_v003-2023m0503t085534.he5
2023-04-15,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0415_v003-2023m0503t085532.he5
2023-04-16,1934425232594261.2,1934143108733072.2,2098035353976832.0,690898102910976.0,3109388013273088.0,24,ok,OMI-Aura_L3-OMNO2d_2023m0416_v003-2023m0503t085533.he5
2023-04-17,1412722196130474.8,1410984171665407.0,1240303742746624.0,427639927996416.0,3327816896610304.0,6,ok,OMI-Aura_L3-OMNO2d_2023m0417_v003-2023m0503t085531.he5
2023-04-18,1328811294239402.8,1326738473247035.5,1374043320090624.0,-1594976504905728.0,3822204676472832.0,24,ok,OMI-Aura_L3-OMNO2d_2023m0418_v003-2023m0503t085537.he5
2023-04-19,2058563041519206.5,2056213769306044.2,1524509848895488.0,-4645885988306944.0,1.2544519287341056e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0419_v003-2023m0503t095605.he5
2023-04-20,2752491851362499.0,2752462369738731.0,2779909797707776.0,1009363552567296.0,7095480320262144.0,21,ok,OMI-Aura_L3-OMNO2d_2023m0420_v003-2023m0503t085534.he5
2023-04-21,75198996391668.88,76628585822368.47,19505409425408.0,-8816775437221888.0,8406937846677504.0,23,ok,OMI-Aura_L3-OMNO2d_2023m0421_v003-2023m0503t095603.he5
2023-04-22,-5474148151197696.0,-5474023812620005.0,-5474148151197696.0,-5630733800439808.0,-5317562501955584.0,2,ok,OMI-Aura_L3-OMNO2d_2023m0422_v003-2023m0503t095610.he5
2023-04-23,1769728347871329.5,1772201300066290.5,1320713046720512.0,-1930122869342208.0,7863241157902336.0,21,ok,OMI-Aura_L3-OMNO2d_2023m0423_v003-2023m0503t095613.he5
2023-04-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0424_v003-2023m0503t095601.he5
2023-04-25,4511709380144879.0,4513018910075754.0,3241144993447936.0,844269304676352.0,8047842073509888.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0425_v003-2023m0503t095623.he5
2023-04-26,3751992470990575.0,3747774880427478.5,2739484894429184.0,-2805582964719616.0,1.897795509498675e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0426_v003-2023m0503t095601.he5
2023-04-27,2087354136360029.0,2087268701733103.2,2309946959986688.0,1010111145312256.0,2402737044062208.0,11,ok,OMI-Aura_L3-OMNO2d_2023m0427_v003-2023m0503t095606.he5
2023-04-28,2548170092096170.5,2546907674251717.5,1777249279803392.0,-5231951455715328.0,1.243145534701568e+16,30,ok,OMI-Aura_L3-OMNO2d_2023m0428_v003-2023m0503t095608.he5
2023-04-29,-3338481649543244.0,-3338094284640770.5,-2327473110908928.0,-1.7196309245067264e+16,7302824161443840.0,27,ok,OMI-Aura_L3-OMNO2d_2023m0429_v003-2023m0503t095615.he5
2023-04-30,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0430_v003-2023m0604t090619.he5
2023-05-01,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0501_v003-2023m0604t090634.he5
2023-05-02,3146639919983274.5,3145274017556864.5,2917144203362304.0,1724177442668544.0,5234260537507840.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0502_v003-2023m0604t090638.he5
2023-05-03,4176034883197195.0,4174189537278221.0,3287458162671616.0,61206152871936.0,1.3779735775543296e+16,23,ok,OMI-Aura_L3-OMNO2d_2023m0503_v003-2023m0604t090617.he5
2023-05-04,1719415011803136.0,1719944855639627.0,1663806946148352.0,1014092110233600.0,2535954044682240.0,4,ok,OMI-Aura_L3-OMNO2d_2023m0504_v003-2023m0604t090625.he5
2023-05-05,795349562647158.1,798206217215973.8,1298641746657280.0,-4162609557274624.0,2468051685474304.0,13,ok,OMI-Aura_L3-OMNO2d_2023m0505_v003-2023m0604t090646.he5
2023-05-06,2851811184035281.5,2851184074996255.5,3089610762616832.0,-1843000263049216.0,6652406662168576.0,22,ok,OMI-Aura_L3-OMNO2d_2023m0506_v003-2023m0604t090621.he5
2023-05-07,3555323604928648.5,3553509099617152.5,3575452228648960.0,1617269130002432.0,6341499885191168.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0507_v003-2023m0604t090624.he5
2023-05-08,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0508_v003-2023m0604t090622.he5
2023-05-09,-275225514082304.0,-270751858669699.9,298628572774400.0,-5360040265383936.0,2805375464112128.0,12,ok,OMI-Aura_L3-OMNO2d_2023m0509_v003-2023m0604t090622.he5
2023-05-10,3292493131022336.0,3295022589583232.5,2789370134265856.0,448974372732928.0,7142257882824704.0,4,ok,OMI-Aura_L3-OMNO2d_2023m0510_v003-2023m0604t090637.he5
2023-05-11,1485957688931123.2,1484393668047312.2,1943316203569152.0,-251758081212416.0,2482686249664512.0,15,ok,OMI-Aura_L3-OMNO2d_2023m0511_v003-2023m0604t090640.he5
2023-05-12,3705826721486165.5,3708621113401607.0,3568917570125824.0,324297176383488.0,1.0042169335218176e+16,15,ok,OMI-Aura_L3-OMNO2d_2023m0512_v003-2023m0604t090637.he5
2023-05-13,859677745916586.6,860952299063409.6,567039836028928.0,-223691426234368.0,2235684827955200.0,3,ok,OMI-Aura_L3-OMNO2d_2023m0513_v003-2023m0604t100651.he5
2023-05-14,252268103545651.2,261868942783242.44,2419930469236736.0,-6634070373040128.0,2696826339721216.0,10,ok,OMI-Aura_L3-OMNO2d_2023m0514_v003-2023m0604t090625.he5
2023-05-15,-3621725982091450.0,-3623020635678536.0,-4490447095332864.0,-5199764433928192.0,164263893139456.0,11,ok,OMI-Aura_L3-OMNO2d_2023m0515_v003-2023m0604t090624.he5
2023-05-16,2671214532580693.5,2676217847486752.5,3643860186038272.0,725923225665536.0,3643860186038272.0,3,ok,OMI-Aura_L3-OMNO2d_2023m0516_v003-2023m0604t100649.he5
2023-05-17,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0517_v003-2023m0604t100645.he5
2023-05-18,3183878926285358.5,3181163080279208.5,4494472553431040.0,-1066095507144704.0,4494473090301952.0,11,ok,OMI-Aura_L3-OMNO2d_2023m0518_v003-2023m0604t090625.he5
2023-05-19,3408351735170844.5,3408732379303143.0,3559848344027136.0,903567904866304.0,5663587079028736.0,18,ok,OMI-Aura_L3-OMNO2d_2023m0519_v003-2023m0604t090623.he5
2023-05-20,1463038207765162.8,1462973172769597.0,1598162028462080.0,687898672234496.0,1743847587577856.0,6,ok,OMI-Aura_L3-OMNO2d_2023m0520_v003-2023m0604t090625.he5
2023-05-21,2562829840884882.5,2563893528620195.5,2402314258219008.0,544276777795584.0,4463142646054912.0,21,ok,OMI-Aura_L3-OMNO2d_2023m0521_v003-2023m0604t100646.he5
2023-05-22,-2691106413457723.0,-2689442771978199.0,-2501309227859968.0,-4776122281623552.0,-89193443229696.0,26,ok,OMI-Aura_L3-OMNO2d_2023m0522_v003-2023m0604t090639.he5
2023-05-23,4533478455032367.0,4534456747046405.0,3343818065707008.0,1067414330540032.0,8389422970044416.0,22,ok,OMI-Aura_L3-OMNO2d_2023m0523_v003-2023m0604t090635.he5
2023-05-24,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0524_v003-2023m0604t100644.he5
2023-05-25,1875173645581122.2,1877125500972256.2,1673049078235136.0,544576653754368.0,3221281306574848.0,27,ok,OMI-Aura_L3-OMNO2d_2023m0525_v003-2023m0604t100647.he5
2023-05-26,3337272927016277.5,3338204875161030.5,3655485991419904.0,913416734638080.0,5872947407355904.0,24,ok,OMI-Aura_L3-OMNO2d_2023m0526_v003-2023m0604t100643.he5
2023-05-27,2011727723705139.2,2013626037244934.8,1618228719648768.0,-1366469480808448.0,5237740534759424.0,20,ok,OMI-Aura_L3-OMNO2d_2023m0527_v003-2023m0604t100648.he5
2023-05-28,2903713687955046.5,2906778960884333.0,2344794445578240.0,76788822704128.0,8931291076493312.0,15,ok,OMI-Aura_L3-OMNO2d_2023m0528_v003-2023m0604t100643.he5
2023-05-29,-3968205973845879.5,-3966822384489001.0,1044341028028416.0,-1.5472895635488768e+16,2522083179364352.0,15,ok,OMI-Aura_L3-OMNO2d_2023m0529_v003-2023m0604t100655.he5
2023-05-30,2388755048201110.0,2390884242240478.5,2270751625314304.0,-1349235656097792.0,5678314521886720.0,29,ok,OMI-Aura_L3-OMNO2d_2023m0530_v003-2023m0706t130624.he5
2023-05-31,,,,,,0,ok,OMI-Aura_L3-OMNO2d_2023m0531_v003-2023m0706t130641.he5
2023-06-01,1447722117021089.2,1447095130369213.8,1438747203731456.0,431679982272512.0,2587182267105280.0,27,ok,OMI-Aura_L3-OMNO2d_2023m0601_v003-2023m0706t130619.he5
2023-06-02,3579123372077875.0,3580940140704064.0,2985081996050432.0,684526384709632.0,9695592317976576.0,20,ok,OMI-Aura_L3-OMNO2d_2023m0602_v003-2023m0706t130544.he5
2023-06-03,1772917362863976.2,1772272552676109.0,1549124239360000.0,804820701151232.0,3203203252355072.0,27,ok,OMI-Aura_L3-OMNO2d_2023m0603_v003-2023m0706t130643.he5
2023-06-04,1193394103788066.2,1192259735968857.0,1495336149319680.0,-2899945275260928.0,3386431120605184.0,30,ok,OMI-Aura_L3-OMNO2d_2023m0604_v003-2023m0706t130607.he5
